valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
1200000;QNA 43, 03 Taguatinga Norte (Taguatinga) Casa Sobrado QNA 43   Taguatinga Norte  Excelente Casa com 4 Quartos Closet , Sala ampla c/ projeto  de iluminação, Copa,Cozinha Grande c/...;QNA 43; Taguatinga Norte;4;4;6;330;0;0;Nenhuma;0;0;0;0;0;0
1500000;"GRANDE OPORTUNIDADE   GUARÁ PARK   DESCRIÇÃO DO IMÓVEL:    Lote 800m²;   Área construída 380m²;   04 suítes;   01 lavabo;   01 sala de Estar;   01 sala de jantar;   01 sala de TV;...";Colônia Agrícola Águas Claras Chácara 44; Guara I;4;6;5;380;0;0;Destaque;1;0;0;0;0;0
5200000;Com uma área útil de 720 m², essa surpreendente casa possui 5 suítes reformadas, cada uma com detalhes únicos e uma decoração harmoniosa. A sala com três ambientes entrega imponênc...;Lago Sul; Brasília;5;5;8;720;0;0;Nenhuma;1;0;0;0;0;0
2220000;Casa em Condominio fechado. Portaria  Zelador dentro do Condominio. 543 m2,  5 quartos, sendo 2 suítes  DCE suite com entrada independente,  mais 2 banheiros sociais  um lavabo.  D...;Park Way ; Brasília;5;3;4;543;0;0;Nenhuma;1;0;0;0;0;0
2000000;Casa com 4 suits no segundo andar,todas com varandas, ampla sala, sala de jantar , cozinha , 2 dependencias, mais uma casa germinada com 3 quartos,sendo um suite, ampla sala e cozi...;SMPW Quadra 27 Conjunto 3; Park Way ;7;4;7;1500;0;0;Destaque;1;0;1;0;0;0
1500000;"BELÍSSIMA CASA REGULARIZADA  ACEITA PERMUTA POR APARTAMENTO   Casa composta por 870m²; (aproximadamente) de área construída, em Condomínio Verde, no Jardim Botânico...";Condomínio Verde; Setor Habitacional Jardim Botânico;5;4;5;870;732;100;Nenhuma;0;0;0;0;0;0
1450000;Casa Vicente Pires  rua 8 chácara 200  Casa 46  Lote:420m2 Área construída:330m2 Nascente   Valor: R$1.450$ 4 suítes, principal com closet Sala pé direito duplo Lavabo  Iluminação...;Rua 8; Setor Habitacional Vicente Pires;4;4;6;400;0;0;Nenhuma;1;0;0;0;0;0
1590000;Excelente Casa Lote 800 mts com 4 quartos Rua 10 Vicente Pires! Oportunidade!!!!     DESCRIÇÃO:     Casa em Vicente Pires, Rua 10, ao lado da academia smart fit, supermercados,...;Rua 10 Chácara 160; Setor Habitacional Vicente Pires;4;5;2;800;0;200;Nenhuma;0;1;0;0;0;0
1850000;Casa 708 Norte de Esquina, Reformada e Moderna.   Elétrica/Hidráulica novas, piso em porcelanato, projeto de iluminação e paisagismo.  Monitoramento implantado por empresa de segur...;Asa Norte; Brasília;5;5;6;429;0;0;Nenhuma;0;0;0;0;0;0
1600000;Oportunidade!!! Linda casa em condomínio fechado Residencial camp ville Rua 8. Casa com 4 suítes  Suíte master com closet e banheira Sauna Piscina( com aquecimento solar e hidromas...;Rua 8 Chácara 200; Setor Habitacional Vicente Pires;4;4;4;420;0;250;Nenhuma;1;0;0;0;0;0
2200000;Paulo Melo Carvalho apresenta essa Excelente Casa Nova e Moderna Sendo Construída com as seguintes especificações:     Lote: 500m2   Área Construída: 450m2   Completa em armários....;Setor Habitacional Vicente Pires; Brasília;4;4;6;450;0;0;Nenhuma;0;0;0;0;0;0
995000;"Quer fazer um excelente negócio? Veja esta OPORTUNIDADE de venda de terreno de 800 m²;, com casa construída, na Avenida das Paineiras, no Jardim Botânico 3. Terreno limpo, murado n...";Quadra 12 Conjunto F; Lago Sul;1;0;1;74;1019;0;Nenhuma;0;0;0;0;0;0
1890000;Avenida Sucupira   Riacho Fundo    Mansão de alto padrão dentro condomínio fechado e em ótima localização, próximo a EPNB e com vista livre para o Plano Piloto.   700m2, bem distri...;Riacho Fundo I; Brasília;5;4;5;700;0;100;Nenhuma;0;0;0;0;0;0
15000000;Lago Sul: Casa nova c/ elevador, ponta seca, projeto Denise Zuba. Lote 10.000m2  . Elegante hall de entrada com porta dupla pivotante e cascata e espelho dágua . Sala com pé direit...;SHIS QI 21; Lago Sul;5;12;10;1700;0;0;Nenhuma;0;0;0;0;0;0
2350000;"EXCELENTE OPORTUNIDADE PARA COMPRA!!! SMPW QUADRA 01, RESIDENCIAL NASCENTES CASA NO SEGUINTE FORMATO:   4 QUARTOS SENDO 1 SUÍTE SIMPLES E OUTRA SUÍTE MASTER;   SALA AMPLA;   COZINH...";SMPW Quadra 1; Park Way ;4;3;2;480;0;0;Nenhuma;1;0;0;0;0;0
2300000;Mais uma Oportunidade apresentada pela Miranda Almeida Empreendimentos Imobiliários, ótimo investimento, ótima localização na Vicente Pires.  ⚜️Casa Rua 04 Vicente Pires⚜️   Lote 8...;Rua 4; Setor Habitacional Vicente Pires Trecho 3;4;0;2;720;0;0;Nenhuma;0;0;0;0;0;0
2990000;ÓTIMA OPORTUNIDADE DE MORAR BEM, NO LAGO NORTE    CASA DE ALTO PADRÃO   100% REFORMADA   GARAGEM COBERTA    PISCINA   SAUNA   QUINTAL AMPLO   AQUECIMENTO SOLAR   HIDROMASSAGEM   PI...;SHIN QI 1 Conjunto 7; Setor de Habitações Individuais Norte;5;12;6;600;0;0;Nenhuma;0;0;0;0;0;0
1500000;Yes Imóveis disponibiliza para venda, linda casa nova, super moderna, alto padrão, PDD 6 metros, Lote 400m2, a/c 330, 3 quartos, sendo 1 suíte máster e 2 semi suítes, excelente loc...;Rua 3 Chácara 94; Setor Habitacional Vicente Pires;3;4;4;400;0;0;Nenhuma;1;0;0;1;0;0
1550000;A casa de condomínio térrea está localizado no bairro Guará II tem 420 metros quadrados com 5 quartos sendo 4 suites e 1 banheiro Possui espaço gourmet, espaço jardinado, lareira....;QI 25 Lote 10; Guara II;5;5;1;420;0;0;Nenhuma;1;0;0;1;0;0
2300000;MASSUH IMÓVEIS VENDE: SHCGN 707   CASA DIFERENCIADA SENDO 03 IMÓVEIS DENTRO DO MESMO LOTE COM ENTRADAS , AGUA E LUZ INDIVIDUAIS , REFORMADA NO PORCELANATO PARA FAMÍLIAS MAIS INDEPE...;Asa Norte; Brasília;8;0;6;400;0;0;Nenhuma;0;0;0;0;0;0
1679900;Quadra SHCGN 716   Bloco K   Asa Norte  Linda casa composta por:    02 pavimentos, mais terraço   Sala de entrada   DCE   Área de serviço   Despensa   Sala de jantar   Sala de esta...;Asa Norte; Brasília;5;0;4;294;0;0;Nenhuma;0;0;1;0;0;0
1450000;Você deseja uma linda casa nova, com 3 ou 4 ótimas suítes, uma cozinha planejada, com sala ampla e iluminada, com total integração com a varanda gourmet, onde você vai poder fazer...;Condomínio Residencial Mansões Itaipu; Lago Sul;4;6;5;400;250;550;Destaque;1;0;1;0;0;1
1900000;Paulo Melo Carvalho apresenta essa Casa nova e moderna em Arniqueiras com as seguintes especificações:  Imóvel pronto para morar com detalhes que fazem toda diferença    Lote 580m2...;Setor Habitacional Arniqueira; Brasília;4;4;6;350;0;0;Nenhuma;0;0;0;0;0;0
1860000;Vendo linda casa de alto padrão e fino acabamento, muito bem localizada, na melhor região de Vicente Pires rua 12 condomínio 309 em um dos melhores condomínios desta rua. Melhor cu...;Rua 12 Chácara 309; Setor Habitacional Vicente Pires;4;5;3;486;0;0;Nenhuma;0;0;0;0;0;0
570000;Edicula   Localizada no Condominio Estancia Quintas da Alvorada  Quadra 04 Posição poente  Toda Murada Um quarto  Banheiro  Sala integrada com cozinha  Varanda  Lote medindo 690 me...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;0;1;50;1500;405;Nenhuma;0;0;1;0;0;0
1700000;00849   Vicente Pires! Casa nova com suíte, área de lazer e garagem.   Linda casa nova, toda no porcelanato, com amplas varandas,   04 quartos com suíte e armários, todos os quarto...;Rua 3 Chácara 94; Vicente Pires;4;6;2;350;1000;0;Nenhuma;1;0;1;0;0;0
1890000;⚜️Excelente casa em Vicente pires rua 10⚜️  Excelente Localização Toda em fina acabamento 4 suítes  Suíte Master com 2 chuveiros  Dispensa Maleiro Lavabos Área de Lazer completa Ar...;Setor Habitacional Vicente Pires Trecho 3; Brasília;4;0;1;400;0;0;Nenhuma;1;0;0;0;0;0
2800000;SHIS QI 28 Conjunto 17   Lago Sul  Casa em dois níveis: térreo e pavimento inferior. Casa possui aproximadamente 400m² de área construída num terreno originalmente de 800² + 2000m²...;SHIS QI 28 Conjunto 17; Lago Sul;3;6;6;700;0;0;Nenhuma;0;0;0;0;0;0
2500000;DALL´OCA IMÓVEIS VENDE:  Ótima casa em um dos melhores condomínios do Jardim Botânico, o Solar de Brasília!  Condomínio já regularizado, possui toda infraestrutura segurança com ro...;Condomínio Solar de Brasília; Setor Habitacional Jardim Botânico;3;6;5;450;0;600;Nenhuma;0;0;0;0;0;0
1500000;A SAMUEL IMOBILIÁRIA oferece a você essa GRANDE E ACONCHEGANTE CASA   RUA 3   CHÁCARA 53   VICENTE PIRES*  A Casa em questão fica situada em um lindo Condomínio Fechado, seu ponto...;Rua 3 Chácara 53; Vicente Pires;4;4;2;800;0;0;Nenhuma;0;0;0;0;0;0
1250000;SHA Conjunto 5 Excelente estrutura com duas lajes. Casa solta muito bem ventilada com 3 quartos sendo uma suíte master com varanda, duas salas, cozinha ampla com dispensa, , dois b...;SHA Conjunto 5 Chácara 12; Setor Habitacional Arniqueira;8;8;5;440;0;0;Nenhuma;1;0;1;0;0;0
860000;OPORTUNIDADE IMPERDIVEL, CASA, COM 2 QUARTOS, UM BANHEIRO, GARAGEM AMPLA, SETOR BERNADO SAYÃO.  CONDIÇÃO DE PAGAMENTO: Valor de venda do apartamento R$ 860.000,00 Cessão de Direito...;Guara II; Brasília;20;10;1;70;0;450;Nenhuma;0;0;0;0;0;0
1650000;"Imobiliária Brasília vende excelente casa na QNA 17 frente para Avenida Comercial de Taguatinga Norte, próximo ao Centro. Composta por quatro quartos sendo uma suíte; jardim de inv...";Taguatinga Norte; Brasília;4;0;1;270;2500;0;Nenhuma;1;0;0;0;0;0
1250000;SHA Conjunto 5 Excelente estrutura com duas lajes. Casa solta muito bem ventilada com 3 quartos sendo uma suíte master com varanda, duas salas, cozinha ampla com dispensa, , dois b...;SHA Conjunto 5 Chácara 12; Setor Habitacional Arniqueira;8;8;5;440;0;0;Nenhuma;1;0;1;0;0;0
1549000;"Excelente casa! Aceita proposta!  QE 08   Guará...  1º pavimento:  Sala de estar e jantar;  Cozinha com armário embutido;  Dependência de empregada com banheiro;  Área de serviço;...";Guara I; Brasília;6;4;5;354;0;0;Nenhuma;0;0;0;0;0;0
2100000;"  Sala;   Cozinha;   5 quartos sendo quatro suítes;   1 banheiros sociais;   Área de serviço,nascente,interfone,portao eletronico. ACEITA FINANCIAMENTO e FGTS  *A área do imóvel an...";Guara II; Brasília;5;4;6;430;0;0;Nenhuma;1;0;0;0;0;0
1700000;Lote de 600m² com uma casa de 350m² com laje, de quatro quartos, sendo três suítes, banheiro social, sala, cozinha, área de serviço, área de lazer com churrasqueira e piscina, gara...;Setor Habitacional Jardim Botânico; Brasília;4;2;1;350;0;0;Nenhuma;1;0;0;0;0;0
2600000;Casa de Alto Padrão no Park Way   Quadra 5   2.500m²     JOÃO SEVERO IMÓVEIS   Vendem se uma linda Casa com 4 quartos, sendo 2 suítes, 2 salas, cozinha com armários planejados, des...;Park Way ; Brasília;4;8;4;2500;0;0;Nenhuma;1;0;0;0;0;1
4200000;Esta impressionante casa está situada em uma das quadras mais exclusivas do Lago Sul, oferecendo um estilo de vida sofisticado e confortável. Ao entrar, você será recebido por uma...;Lago Sul; Brasília;5;3;2;682;0;0;Destaque;0;0;0;0;0;0
2300000;Detalhes. Casa Maravilhosa com 600 metros de área construída, para quem quer alto padrão em um lote de 980 metros,  bem localizada as margens da rodovia 480 (sentido Gama) próxima...;Ponte Alta Norte; Brasília;4;4;1;700;0;0;Nenhuma;0;0;0;1;0;0
3200000;Quadra 508 Excelente OPORTUNIDADE para quem quer investir Vendo casa de Esquina com 6 moradias são 4 casas de dois quartos e 2 kits de um quarto Todos ocupados com aluguel ja geran...;Quadra 508 Conjunto 15; Recanto das Emas;9;4;6;346;0;0;Nenhuma;0;0;0;0;0;0
2100000;Paulo Melo Carvalho apresenta essa Excelente Casa Nova e Moderna Completa em Armários com as seguintes especificações:    Lote: 900m2   Área Construída: 538m2   Completa em armário...;Setor Habitacional Vicente Pires; Brasília;5;4;7;538;0;0;Nenhuma;0;0;0;0;0;0
2290000;Maravilhoso Sobrado 3 andares para Venda no Guará II,   Acabamento Prémio, Excelente localização!     Com 5 dormitórios, sendo 3 suítes com ar condicionado, possui 6 banheiros, lav...;QE 17 Conjunto B; Guara II;5;4;6;489;0;0;Nenhuma;1;0;0;0;0;0
2230000;Vendo Excelente casa, estilo sobrado, moderna, no Jardim Botânico III.  Piso Térreo:   Sala de estar e jantar ampla, arejada, com pé direito duplo, privilegiando a luz natural, em...;Quadra 8 Conjunto D; Setor Habitacional Jardim Botânico;5;3;5;430;0;0;Nenhuma;0;0;0;0;0;0
490000;A casa está localizado no bairro Riacho Fundo I com 150 metros quadrados com 3 quartos e 2 banheiros;QS 14 Conjunto 3B; Riacho Fundo I;3;5;2;150;0;490000;Nenhuma;0;0;0;1;0;0
3950000;"DALL'OCA IMÓVEIS VENDE:  Ótima casa em Ponta Seca, com vista, localizada a 4km da Ponte JK, com aproximadamente 5.000m² de área verde, um verdadeiro ""sítio"", composta por:  Térreo...";SHIS QI 25 Conjunto 13; Lago Sul;5;4;5;565;9807;0;Nenhuma;0;0;0;0;0;0
2500000;Com suntuosidade e elegância, esta casa térrea é um sonho de moradia. Com espaços amplos e muito bem distribuídos, a sala de estar em três ambientes é ideal para receber convidados...;Setor de Habitações Individuais Norte; Brasília;4;6;2;360;0;0;Nenhuma;0;0;0;0;0;0
700000;Edícula   Condomínio Estancia Quintas da Alvorada  Quadra 02 Casa de esquina  Rua com pavimentação  Casa com um quarto, sala/cozinha e banheiro social  Agende sua visita...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;0;1;50;1500;405;Nenhuma;0;0;0;0;0;0
770000;Casa Localizada no Condomínio Estancia Quintas da Alvorada   Quadra 0201 quarto Sala integrada com cozinha garagem para um carroAgende sua visita;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;1;1;40;1500;405;Nenhuma;0;0;0;0;0;0
3200000;Casa Alto Padrão, SHIS QI 21, 05 quartos, Lago Sul, Brasilia, Distrito federal   Casa Terrea, bem distribuida, com terreno vazado, bem localizada, próxima à escola Lycée François M...;SHIS QI 21; Lago Sul;5;4;6;400;0;0;Destaque;0;0;0;0;0;0
2200000;Belíssima casa   Setor habitacional Jardim Botânico  SHJB Quadra 03 Conjunto D , Avenida das Paineiras Brasília. Venha morar com sua família em uma casa com projeto moderno e arroj...;Quadra 3 Conjunto D; Setor Habitacional Jardim Botânico;4;4;6;384;2000;0;Nenhuma;0;0;0;0;0;0
620000;Barros Imobiliária   Excelente casa térrea com 02 (dois) quarto sendo 01 (um) suíte, banheiro social, sala de jantar, cozinha, depósito, varanda, garagem, área de lazer com piscina...;Condomínio Belvedere Green; Setor Habitacional Jardim Botânico;2;0;2;100;0;0;Nenhuma;1;0;1;0;0;0
1500000;Na sua redondeza encontraremos um vasto comércio, podendo citar: Farmácias, padarias, lanchonetes, supermercado Big Box, atacadão Dia a Dia, entre outros. Tem um terreno de 800m2,...;Quadra 9 Conjunto 9; Setor Habitacional Vicente Pires Trecho 3;4;4;3;370;0;0;Nenhuma;0;0;0;0;0;0
1970000;Venha morar em uma das regiões mais desejadas de Brasília! A RE/MAX Capital II tem o prazer de apresentar, com exclusividade, uma imperdível oportunidade de compra. Esta charmosa c...;Setor Habitacional Arniqueira; Brasília;5;4;7;500;134;0;Nenhuma;0;0;0;0;0;0
1590000;Casa com um design requintado em uma das melhores Quadras do Guará II, moderna e com fino acabamento, possui ambientes amplos, arejados e iluminados. No Térreo temos: Sala em três...;QE 30 Conjunto N; Guara II;5;4;5;375;0;0;Nenhuma;0;0;0;0;0;0
2700000;CASA COM ESCRITURA E HABITE SE   ACEITA FINANCIAMENTO  * Terreno de Esquina com 803,23m² * Área útil construída 568,00m² * Garagem coberta p/ 4 carros + 2 descobertas  ÁREA DE LAZE...;Setor Habitacional Jardim Botânico; Brasília;5;0;6;568;2546;680;Nenhuma;0;0;0;0;0;0
1650000;Vendo casa 4 Quartos na Vereda da Cruz Arniqueira  A casa conta fachada moderna, um belo projeto luminotécnico, acabamento em alto padrão!!!  Casa alto padrão na vereda da cruz, se...;Setor Habitacional Arniqueira; Brasília;4;6;6;285;0;0;Nenhuma;0;0;0;0;0;0
680000;Edícula   Condomínio Estância Quintas da Alvorada   Quadra 01 1 quarto  banheiro  sala integrada comcozinha  varanda  terreno medindo 690 metros  agende sua visita...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;0;1;80;1500;405;Nenhuma;0;0;1;1;0;0
1890000;Casa para Venda no Lago Norte.     Com 6 dormitórios, sendo 5 suítes, possui 6 banheiros, 6 vagas de garagem, 3 salas.     Oportunidade   Casa Térrea   Início do Lago Norte Área  ...;SHIN QI 1 Conjunto 3; Setor de Habitações Individuais Norte;6;6;6;357;0;0;Nenhuma;1;0;0;0;0;0
700000;Casa localizada no condomínio Estancia Quintas da Alvorada   Setor habitacional Jardim Botânico   Medindo 100 metros    Quadra 05, conjunto 07   1 Quarto    Banheiro    Sala integr...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;2;1;100;1500;405;Nenhuma;0;0;0;1;0;0
1350000;Este belíssimo sobrado está localizado na melhor região da Candangolândia e possui uma arquitetura moderna e elegante. No térreo, a casa conta com uma ampla sala, dois quartos, ban...;Candangolândia; Brasília;6;0;3;272;0;0;Nenhuma;0;0;0;0;0;0
1200000;QNA 43, 03 Taguatinga Norte (Taguatinga) Casa Sobrado QNA 43   Taguatinga Norte  Excelente Casa com 4 Quartos Closet , Sala ampla c/ projeto  de iluminação, Copa,Cozinha Grande c/...;QNA 43; Taguatinga Norte;4;4;6;330;0;0;Nenhuma;0;0;0;0;0;0
1500000;"GRANDE OPORTUNIDADE   GUARÁ PARK   DESCRIÇÃO DO IMÓVEL:    Lote 800m²;   Área construída 380m²;   04 suítes;   01 lavabo;   01 sala de Estar;   01 sala de jantar;   01 sala de TV;...";Colônia Agrícola Águas Claras Chácara 44; Guara I;4;6;5;380;0;0;Destaque;1;0;0;0;0;0
5200000;Com uma área útil de 720 m², essa surpreendente casa possui 5 suítes reformadas, cada uma com detalhes únicos e uma decoração harmoniosa. A sala com três ambientes entrega imponênc...;Lago Sul; Brasília;5;5;8;720;0;0;Nenhuma;1;0;0;0;0;0
2220000;Casa em Condominio fechado. Portaria  Zelador dentro do Condominio. 543 m2,  5 quartos, sendo 2 suítes  DCE suite com entrada independente,  mais 2 banheiros sociais  um lavabo.  D...;Park Way ; Brasília;5;3;4;543;0;0;Nenhuma;1;0;0;0;0;0
2000000;Casa com 4 suits no segundo andar,todas com varandas, ampla sala, sala de jantar , cozinha , 2 dependencias, mais uma casa germinada com 3 quartos,sendo um suite, ampla sala e cozi...;SMPW Quadra 27 Conjunto 3; Park Way ;7;4;7;1500;0;0;Destaque;1;0;1;0;0;0
1500000;"BELÍSSIMA CASA REGULARIZADA  ACEITA PERMUTA POR APARTAMENTO   Casa composta por 870m²; (aproximadamente) de área construída, em Condomínio Verde, no Jardim Botânico...";Condomínio Verde; Setor Habitacional Jardim Botânico;5;4;5;870;732;100;Nenhuma;0;0;0;0;0;0
1450000;Casa Vicente Pires  rua 8 chácara 200  Casa 46  Lote:420m2 Área construída:330m2 Nascente   Valor: R$1.450$ 4 suítes, principal com closet Sala pé direito duplo Lavabo  Iluminação...;Rua 8; Setor Habitacional Vicente Pires;4;4;6;400;0;0;Nenhuma;1;0;0;0;0;0
1590000;Excelente Casa Lote 800 mts com 4 quartos Rua 10 Vicente Pires! Oportunidade!!!!     DESCRIÇÃO:     Casa em Vicente Pires, Rua 10, ao lado da academia smart fit, supermercados,...;Rua 10 Chácara 160; Setor Habitacional Vicente Pires;4;5;2;800;0;200;Nenhuma;0;1;0;0;0;0
1850000;Casa 708 Norte de Esquina, Reformada e Moderna.   Elétrica/Hidráulica novas, piso em porcelanato, projeto de iluminação e paisagismo.  Monitoramento implantado por empresa de segur...;Asa Norte; Brasília;5;5;6;429;0;0;Nenhuma;0;0;0;0;0;0
1600000;Oportunidade!!! Linda casa em condomínio fechado Residencial camp ville Rua 8. Casa com 4 suítes  Suíte master com closet e banheira Sauna Piscina( com aquecimento solar e hidromas...;Rua 8 Chácara 200; Setor Habitacional Vicente Pires;4;4;4;420;0;250;Nenhuma;1;0;0;0;0;0
2200000;Paulo Melo Carvalho apresenta essa Excelente Casa Nova e Moderna Sendo Construída com as seguintes especificações:     Lote: 500m2   Área Construída: 450m2   Completa em armários....;Setor Habitacional Vicente Pires; Brasília;4;4;6;450;0;0;Nenhuma;0;0;0;0;0;0
995000;"Quer fazer um excelente negócio? Veja esta OPORTUNIDADE de venda de terreno de 800 m²;, com casa construída, na Avenida das Paineiras, no Jardim Botânico 3. Terreno limpo, murado n...";Quadra 12 Conjunto F; Lago Sul;1;0;1;74;1019;0;Nenhuma;0;0;0;0;0;0
1890000;Avenida Sucupira   Riacho Fundo    Mansão de alto padrão dentro condomínio fechado e em ótima localização, próximo a EPNB e com vista livre para o Plano Piloto.   700m2, bem distri...;Riacho Fundo I; Brasília;5;4;5;700;0;100;Nenhuma;0;0;0;0;0;0
15000000;Lago Sul: Casa nova c/ elevador, ponta seca, projeto Denise Zuba. Lote 10.000m2  . Elegante hall de entrada com porta dupla pivotante e cascata e espelho dágua . Sala com pé direit...;SHIS QI 21; Lago Sul;5;12;10;1700;0;0;Nenhuma;0;0;0;0;0;0
2350000;"EXCELENTE OPORTUNIDADE PARA COMPRA!!! SMPW QUADRA 01, RESIDENCIAL NASCENTES CASA NO SEGUINTE FORMATO:   4 QUARTOS SENDO 1 SUÍTE SIMPLES E OUTRA SUÍTE MASTER;   SALA AMPLA;   COZINH...";SMPW Quadra 1; Park Way ;4;3;2;480;0;0;Nenhuma;1;0;0;0;0;0
2300000;Mais uma Oportunidade apresentada pela Miranda Almeida Empreendimentos Imobiliários, ótimo investimento, ótima localização na Vicente Pires.  ⚜️Casa Rua 04 Vicente Pires⚜️   Lote 8...;Rua 4; Setor Habitacional Vicente Pires Trecho 3;4;0;2;720;0;0;Nenhuma;0;0;0;0;0;0
2990000;ÓTIMA OPORTUNIDADE DE MORAR BEM, NO LAGO NORTE    CASA DE ALTO PADRÃO   100% REFORMADA   GARAGEM COBERTA    PISCINA   SAUNA   QUINTAL AMPLO   AQUECIMENTO SOLAR   HIDROMASSAGEM   PI...;SHIN QI 1 Conjunto 7; Setor de Habitações Individuais Norte;5;12;6;600;0;0;Nenhuma;0;0;0;0;0;0
1500000;Yes Imóveis disponibiliza para venda, linda casa nova, super moderna, alto padrão, PDD 6 metros, Lote 400m2, a/c 330, 3 quartos, sendo 1 suíte máster e 2 semi suítes, excelente loc...;Rua 3 Chácara 94; Setor Habitacional Vicente Pires;3;4;4;400;0;0;Nenhuma;1;0;0;1;0;0
1550000;A casa de condomínio térrea está localizado no bairro Guará II tem 420 metros quadrados com 5 quartos sendo 4 suites e 1 banheiro Possui espaço gourmet, espaço jardinado, lareira....;QI 25 Lote 10; Guara II;5;5;1;420;0;0;Nenhuma;1;0;0;1;0;0
2300000;MASSUH IMÓVEIS VENDE: SHCGN 707   CASA DIFERENCIADA SENDO 03 IMÓVEIS DENTRO DO MESMO LOTE COM ENTRADAS , AGUA E LUZ INDIVIDUAIS , REFORMADA NO PORCELANATO PARA FAMÍLIAS MAIS INDEPE...;Asa Norte; Brasília;8;0;6;400;0;0;Nenhuma;0;0;0;0;0;0
1679900;Quadra SHCGN 716   Bloco K   Asa Norte  Linda casa composta por:    02 pavimentos, mais terraço   Sala de entrada   DCE   Área de serviço   Despensa   Sala de jantar   Sala de esta...;Asa Norte; Brasília;5;0;4;294;0;0;Nenhuma;0;0;1;0;0;0
1450000;Você deseja uma linda casa nova, com 3 ou 4 ótimas suítes, uma cozinha planejada, com sala ampla e iluminada, com total integração com a varanda gourmet, onde você vai poder fazer...;Condomínio Residencial Mansões Itaipu; Lago Sul;4;6;5;400;250;550;Destaque;1;0;1;0;0;1
1900000;Paulo Melo Carvalho apresenta essa Casa nova e moderna em Arniqueiras com as seguintes especificações:  Imóvel pronto para morar com detalhes que fazem toda diferença    Lote 580m2...;Setor Habitacional Arniqueira; Brasília;4;4;6;350;0;0;Nenhuma;0;0;0;0;0;0
1860000;Vendo linda casa de alto padrão e fino acabamento, muito bem localizada, na melhor região de Vicente Pires rua 12 condomínio 309 em um dos melhores condomínios desta rua. Melhor cu...;Rua 12 Chácara 309; Setor Habitacional Vicente Pires;4;5;3;486;0;0;Nenhuma;0;0;0;0;0;0
570000;Edicula   Localizada no Condominio Estancia Quintas da Alvorada  Quadra 04 Posição poente  Toda Murada Um quarto  Banheiro  Sala integrada com cozinha  Varanda  Lote medindo 690 me...;Condomínio Estância Quintas da Alvorada; Setor Habitacional Jardim Botânico;1;0;1;50;1500;405;Nenhuma;0;0;1;0;0;0
1700000;00849   Vicente Pires! Casa nova com suíte, área de lazer e garagem.   Linda casa nova, toda no porcelanato, com amplas varandas,   04 quartos com suíte e armários, todos os quarto...;Rua 3 Chácara 94; Vicente Pires;4;6;2;350;1000;0;Nenhuma;1;0;1;0;0;0
1890000;⚜️Excelente casa em Vicente pires rua 10⚜️  Excelente Localização Toda em fina acabamento 4 suítes  Suíte Master com 2 chuveiros  Dispensa Maleiro Lavabos Área de Lazer completa Ar...;Setor Habitacional Vicente Pires Trecho 3; Brasília;4;0;1;400;0;0;Nenhuma;1;0;0;0;0;0
2800000;SHIS QI 28 Conjunto 17   Lago Sul  Casa em dois níveis: térreo e pavimento inferior. Casa possui aproximadamente 400m² de área construída num terreno originalmente de 800² + 2000m²...;SHIS QI 28 Conjunto 17; Lago Sul;3;6;6;700;0;0;Nenhuma;0;0;0;0;0;0
2500000;DALL´OCA IMÓVEIS VENDE:  Ótima casa em um dos melhores condomínios do Jardim Botânico, o Solar de Brasília!  Condomínio já regularizado, possui toda infraestrutura segurança com ro...;Condomínio Solar de Brasília; Setor Habitacional Jardim Botânico;3;6;5;450;0;600;Nenhuma;0;0;0;0;0;0
1500000;A SAMUEL IMOBILIÁRIA oferece a você essa GRANDE E ACONCHEGANTE CASA   RUA 3   CHÁCARA 53   VICENTE PIRES*  A Casa em questão fica situada em um lindo Condomínio Fechado, seu ponto...;Rua 3 Chácara 53; Vicente Pires;4;4;2;800;0;0;Nenhuma;0;0;0;0;0;0
1250000;SHA Conjunto 5 Excelente estrutura com duas lajes. Casa solta muito bem ventilada com 3 quartos sendo uma suíte master com varanda, duas salas, cozinha ampla com dispensa, , dois b...;SHA Conjunto 5 Chácara 12; Setor Habitacional Arniqueira;8;8;5;440;0;0;Nenhuma;1;0;1;0;0;0
860000;OPORTUNIDADE IMPERDIVEL, CASA, COM 2 QUARTOS, UM BANHEIRO, GARAGEM AMPLA, SETOR BERNADO SAYÃO.  CONDIÇÃO DE PAGAMENTO: Valor de venda do apartamento R$ 860.000,00 Cessão de Direito...;Guara II; Brasília;20;10;1;70;0;450;Nenhuma;0;0;0;0;0;0
1650000;"Imobiliária Brasília vende excelente casa na QNA 17 frente para Avenida Comercial de Taguatinga Norte, próximo ao Centro. Composta por quatro quartos sendo uma suíte; jardim de inv...";Taguatinga Norte; Brasília;4;0;1;270;2500;0;Nenhuma;1;0;0;0;0;0
